Category,Price,Rating,Stock,Discount,Net Price,SaleDate
Unknown,3227.0,3.03583314788547,Out of Stock,42.0,,2030-03-20
A,8483.0,3.089706066939416,In Stock,0.0,,2030-03-21
Unknown,687.0,1.7881303191254316,In Stock,25.0,515.25,2030-03-22
Unknown,8073.0,3.03583314788547,Out of Stock,4.0,,2030-03-23
A,7280.0,2.1538050811043083,Out of Stock,23.0,5605.6,2030-03-24
Unknown,1124.0,1.2976940551116578,Unknown,29.0,798.04,2030-03-25
Unknown,4419.0,3.03583314788547,In Stock,13.0,,2030-03-26
Unknown,8891.0,3.03583314788547,In Stock,37.0,,2030-03-27
B,247.0,3.751445773882014,Unknown,10.0,222.3,2030-03-28
Unknown,9324.0,3.0258327040958526,Out of Stock,37.0,5874.12,2030-03-29
Unknown,4905.0,1.5005831202258748,Unknown,7.0,4561.65,2030-03-30
Unknown,7605.0,3.03583314788547,Out of Stock,4.0,,2030-03-31
D,1237.0,1.2792889346805976,Unknown,44.0,692.72,2030-04-01
D,4000.0,4.494689665649405,Unknown,0.0,4000.0,2030-04-02
D,5788.0,3.940537273570595,Unknown,37.0,3646.44,2030-04-03
B,7356.0,1.8205936286494948,In Stock,11.0,6546.84,2030-04-04
Unknown,1061.0,4.202112381149515,Out of Stock,8.0,976.12,2030-04-05
Unknown,2302.0,3.03583314788547,In Stock,8.0,,2030-04-06
Unknown,5634.0,3.03583314788547,Out of Stock,46.0,,2030-04-07
Unknown,7297.0,3.03583314788547,Unknown,4.0,,2030-04-08
Unknown,5207.0,4.598479016881183,Out of Stock,3.0,5050.79,2030-04-09
Unknown,561.0,1.215438912270857,In Stock,0.0,561.0,2030-04-10
Unknown,922.0,3.03583314788547,Out of Stock,0.0,,2030-04-11
Unknown,6349.0,3.732495825709702,Out of Stock,0.0,6349.0,2030-04-12
D,7719.0,1.955424858669331,In Stock,39.0,4708.59,2030-04-13
Unknown,186.0,4.187301300227221,Unknown,24.0,141.36,2030-04-14
Unknown,2971.0,1.6620358271642193,In Stock,10.0,2673.9,2030-04-15
Unknown,4495.0,3.03583314788547,Unknown,4.0,,2030-04-16
Unknown,5672.0,3.152687056666544,Unknown,27.0,4140.5599999999995,2030-04-17
Unknown,7487.0,3.03583314788547,In Stock,21.0,,2030-04-18
D,8989.0,3.1168924314498474,Unknown,6.0,,2030-04-19
Unknown,483.0,4.946046913380037,In Stock,32.0,328.44,2030-04-20
Unknown,6710.0,1.791122243046598,Out of Stock,27.0,4898.3,2030-04-21
C,1685.0,2.878007508713643,Unknown,6.0,,2030-04-22
Unknown,6014.0,3.03583314788547,Out of Stock,14.0,,2030-04-23
A,5261.0,4.32659017047942,Out of Stock,12.0,4629.68,2030-04-24
C,3481.0,3.041725997087996,In Stock,26.0,2575.94,2030-04-25
B,6090.0,3.0985746187075898,In Stock,21.0,,2030-04-26
C,9574.0,2.878007508713643,In Stock,45.0,,2030-04-27
Unknown,9464.0,1.9762456289176475,Out of Stock,40.0,5678.4,2030-04-28
Unknown,3074.0,1.0645103511375225,In Stock,34.0,2028.8399999999997,2030-04-29
Unknown,5674.0,1.1281011831664922,In Stock,49.0,2893.7400000000002,2030-04-30
Unknown,2271.0,1.5990502241484132,Out of Stock,20.0,1816.8000000000002,2030-05-01
Unknown,347.0,3.03583314788547,Unknown,41.0,,2030-05-02
Unknown,4847.0,2.7226170283623694,Unknown,3.0,4701.59,2030-05-03
Unknown,329.0,4.5464686714966085,In Stock,48.0,171.08,2030-05-04
A,7150.0,2.9775348341038668,In Stock,12.0,6292.0,2030-05-05
Unknown,8468.0,3.03583314788547,Unknown,24.0,,2030-05-06
Unknown,9742.0,4.371794267225391,Out of Stock,20.0,7793.6,2030-05-07
B,2659.0,4.690972541448483,Unknown,32.0,1808.12,2030-05-08
C,2396.0,2.573546955964143,Unknown,0.0,2396.0,2030-05-09
Unknown,528.0,3.03583314788547,In Stock,17.0,,2030-05-10
Unknown,1827.0,3.03583314788547,Out of Stock,37.0,,2030-05-11
A,4385.0,2.9043208730632597,Unknown,2.0,4297.3,2030-05-12
C,6576.0,2.878007508713643,In Stock,23.0,,2030-05-13
Unknown,2821.0,1.6166706211073825,Unknown,14.0,2426.06,2030-05-14
Unknown,6812.0,3.03583314788547,In Stock,26.0,,2030-05-15
A,8754.0,3.089706066939416,In Stock,7.0,,2030-05-16
Unknown,5077.0,3.03583314788547,Unknown,10.0,,2030-05-17
Unknown,4175.0,3.03583314788547,Unknown,8.0,,2030-05-18
Unknown,8341.0,1.0324647678890266,In Stock,15.0,7089.849999999999,2030-05-19
Unknown,6138.0,3.03583314788547,Unknown,18.0,,2030-05-20
Unknown,1973.0,3.03583314788547,In Stock,6.0,,2030-05-21
Unknown,7355.0,2.4534114338249173,Out of Stock,5.0,6987.25,2030-05-22
B,906.0,2.2542244098885296,Out of Stock,25.0,679.5,2030-05-23
D,8779.0,3.1168924314498474,Unknown,26.0,,2030-05-24
Unknown,124.0,3.03583314788547,In Stock,19.0,,2030-05-25
Unknown,5408.0,3.7727880550346833,Out of Stock,19.0,4380.4800000000005,2030-05-26
C,4501.0,2.295327988510453,In Stock,0.0,4501.0,2030-05-27
D,7053.0,4.346376620059969,In Stock,31.0,4866.57,2030-05-28
Unknown,3751.0,4.822191171866065,Unknown,0.0,3751.0,2030-05-29
Unknown,9833.0,3.03583314788547,In Stock,26.0,,2030-05-30
A,8339.0,3.5583160168704246,In Stock,22.0,6504.42,2030-05-31
C,1884.0,2.878007508713643,Unknown,38.0,,2030-06-01
D,6107.0,3.1168924314498474,Unknown,24.0,,2030-06-02
C,1258.0,4.516189227185093,Out of Stock,37.0,792.54,2030-06-03
Unknown,5039.0,4.016191570603867,In Stock,28.0,3628.08,2030-06-04
Unknown,3074.0,3.5850641811405457,Out of Stock,24.0,2336.2400000000002,2030-06-05
A,3020.0,3.3865934001566265,In Stock,28.0,2174.4,2030-06-06
Unknown,2271.0,4.477057358676351,In Stock,13.0,1975.77,2030-06-07
A,640.0,3.089706066939416,Unknown,26.0,,2030-06-08
C,1521.0,2.878007508713643,Unknown,42.0,,2030-06-09
Unknown,6878.0,2.7558734658999025,In Stock,19.0,5571.18,2030-06-10
D,2674.0,3.1168924314498474,In Stock,0.0,,2030-06-11
Unknown,924.0,3.03583314788547,Unknown,49.0,,2030-06-12
Unknown,8067.0,3.479179341562088,Unknown,20.0,6453.6,2030-06-13
C,6491.0,3.65187530877077,Out of Stock,18.0,5322.620000000001,2030-06-14
D,5957.0,3.1168924314498474,In Stock,35.0,,2030-06-15
Unknown,4393.0,3.03583314788547,Out of Stock,48.0,,2030-06-16
D,263.0,3.1168924314498474,Out of Stock,19.0,,2030-06-17
Unknown,6311.0,4.30510536029376,In Stock,2.0,6184.78,2030-06-18
Unknown,873.0,3.03583314788547,Out of Stock,0.0,,2030-06-19
D,5053.0,3.1168924314498474,Out of Stock,5.0,,2030-06-20
Unknown,1641.0,3.03583314788547,Out of Stock,41.0,,2030-06-21
Unknown,1140.0,3.03583314788547,In Stock,43.0,,2030-06-22
Unknown,1689.0,3.03583314788547,In Stock,28.0,,2030-06-23
A,5690.0,2.5306474795298133,In Stock,42.0,3300.2000000000003,2030-06-24
Unknown,9250.0,2.06503899208319,In Stock,2.0,9065.0,2030-06-25
D,6666.0,3.164385411443798,In Stock,36.0,4266.24,2030-06-26
Unknown,2146.0,1.489775648756209,In Stock,27.0,1566.58,2030-06-27
Unknown,9210.0,1.844376017058151,Unknown,7.0,8565.3,2030-06-28
Unknown,4103.0,2.0969191182684384,In Stock,14.0,3528.58,2030-06-29
Unknown,3301.0,3.03583314788547,Out of Stock,3.0,,2030-06-30
A,5398.0,2.939921335737986,In Stock,31.0,3724.62,2030-07-01
Unknown,7066.0,3.03583314788547,Unknown,21.0,,2030-07-02
Unknown,2048.0,4.117404863857483,Unknown,0.0,2048.0,2030-07-03
D,446.0,2.8140453322401124,Out of Stock,17.0,370.18,2030-07-04
B,8127.0,3.0985746187075898,Out of Stock,26.0,,2030-07-05
Unknown,3012.0,1.0381283794275564,In Stock,12.0,2650.56,2030-07-06
Unknown,5693.0,3.03583314788547,In Stock,17.0,,2030-07-07
A,9456.0,1.2277164148513249,In Stock,40.0,5673.599999999999,2030-07-08
A,1832.0,3.089706066939416,In Stock,26.0,,2030-07-09
Unknown,7640.0,1.035964940597223,Out of Stock,34.0,5042.4,2030-07-10
Unknown,9980.0,3.03583314788547,Out of Stock,1.0,,2030-07-11
C,7511.0,2.878007508713643,Out of Stock,33.0,,2030-07-12
Unknown,1025.0,3.03583314788547,In Stock,5.0,,2030-07-13
Unknown,5867.0,4.133114890390129,Unknown,18.0,4810.9400000000005,2030-07-14
Unknown,1907.0,3.03583314788547,Unknown,16.0,,2030-07-15
Unknown,2886.0,2.351454032973133,In Stock,7.0,2683.98,2030-07-16
Unknown,3733.0,3.195066628364668,Out of Stock,22.0,2911.7400000000002,2030-07-17
D,7288.0,3.1168924314498474,In Stock,8.0,,2030-07-18
D,9390.0,1.736712394123578,Out of Stock,4.0,9014.4,2030-07-19
Unknown,9037.0,3.03583314788547,Out of Stock,0.0,,2030-07-20
Unknown,102.0,4.4675534523641405,Out of Stock,19.0,82.62,2030-07-21
A,580.0,3.089706066939416,Unknown,17.0,,2030-07-22
Unknown,1870.0,1.0479042074208431,Unknown,15.0,1589.5,2030-07-23
Unknown,9076.0,2.501426447505471,Unknown,34.0,5990.159999999999,2030-07-24
Unknown,7248.0,3.5750765192168554,In Stock,34.0,4783.679999999999,2030-07-25
Unknown,4394.0,2.605273974754714,Unknown,31.0,3031.8599999999997,2030-07-26
Unknown,5408.0,2.3784373373394687,Unknown,4.0,5191.679999999999,2030-07-27
Unknown,1642.0,3.03583314788547,In Stock,13.0,,2030-07-28
C,5458.0,2.0976762886329543,Out of Stock,0.0,5458.0,2030-07-29
C,6387.0,4.992309231031239,In Stock,0.0,6387.0,2030-07-30
Unknown,9702.0,2.449885496021085,In Stock,48.0,5045.04,2030-07-31
Unknown,5335.0,2.5447387249469835,Out of Stock,25.0,4001.25,2030-08-01
Unknown,7985.0,3.03583314788547,Out of Stock,1.0,,2030-08-02
Unknown,9788.0,1.1239669344008978,In Stock,40.0,5872.8,2030-08-03
Unknown,1362.0,3.03583314788547,In Stock,15.0,,2030-08-04
C,3225.0,2.878007508713643,Unknown,0.0,,2030-08-05
D,9180.0,3.8598796191547,In Stock,23.0,7068.6,2030-08-06
Unknown,7287.0,3.03583314788547,In Stock,27.0,,2030-08-07
Unknown,3687.0,2.929516446524409,Out of Stock,11.0,3281.43,2030-08-08
C,2087.0,2.6473426988442728,In Stock,37.0,1314.81,2030-08-09
C,4756.0,1.62026104309925,In Stock,0.0,4756.0,2030-08-10
D,6464.0,2.856853817349537,In Stock,0.0,6464.0,2030-08-11
D,1947.0,3.1168924314498474,In Stock,42.0,,2030-08-12
A,7681.0,2.873701777286475,In Stock,33.0,5146.2699999999995,2030-08-13
B,8761.0,3.0985746187075898,In Stock,9.0,,2030-08-14
A,5528.0,3.089706066939416,Unknown,35.0,,2030-08-15
Unknown,2191.0,2.414634683159434,In Stock,37.0,1380.33,2030-08-16
Unknown,5661.0,3.03583314788547,Out of Stock,3.0,,2030-08-17
Unknown,880.0,4.883646612012302,Unknown,24.0,668.8,2030-08-18
B,855.0,2.8235123602780026,Unknown,0.0,855.0,2030-08-19
Unknown,2420.0,3.03583314788547,Unknown,25.0,,2030-08-20
Unknown,2291.0,4.941379645712672,In Stock,1.0,2268.09,2030-08-21
Unknown,7224.0,4.0295406929919775,Out of Stock,41.0,4262.160000000001,2030-08-22
A,4878.0,3.089706066939416,Out of Stock,3.0,,2030-08-23
D,1136.0,3.1168924314498474,In Stock,47.0,,2030-08-24
Unknown,7435.0,3.03583314788547,Unknown,7.0,,2030-08-25
Unknown,7807.0,4.791218809574549,Unknown,46.0,4215.780000000001,2030-08-26
Unknown,8874.0,2.094964447598965,Out of Stock,48.0,4614.4800000000005,2030-08-27
Unknown,6348.0,3.03583314788547,Unknown,40.0,,2030-08-28
Unknown,2585.0,3.03583314788547,In Stock,40.0,,2030-08-29
Unknown,8681.0,2.587151907749907,Out of Stock,28.0,6250.32,2030-08-30
Unknown,6359.0,3.1004180410766056,Unknown,17.0,5277.969999999999,2030-08-31
Unknown,8410.0,3.9562497945022463,Unknown,7.0,7821.299999999999,2030-09-01
Unknown,8964.0,2.8540820764629067,Out of Stock,0.0,8964.0,2030-09-02
Unknown,1888.0,3.03583314788547,In Stock,37.0,,2030-09-03
Unknown,6110.0,3.03583314788547,Out of Stock,43.0,,2030-09-04
Unknown,3526.0,3.03583314788547,Unknown,8.0,,2030-09-05
Unknown,7199.0,2.534106499356928,In Stock,42.0,4175.42,2030-09-06
Unknown,9439.0,3.03583314788547,In Stock,32.0,,2030-09-07
Unknown,5097.0,1.9878853605766764,In Stock,41.0,3007.2300000000005,2030-09-08
Unknown,8031.0,4.02576674571737,Unknown,48.0,4176.12,2030-09-09
Unknown,2205.0,1.2603274575957966,In Stock,0.0,2205.0,2030-09-10
Unknown,3240.0,2.865361847955119,In Stock,8.0,2980.8,2030-09-11
B,3263.0,3.0985746187075898,Out of Stock,30.0,,2030-09-12
Unknown,1322.0,1.591617818524301,Unknown,24.0,1004.72,2030-09-13
Unknown,3261.0,3.03583314788547,In Stock,36.0,,2030-09-14
Unknown,9392.0,3.03583314788547,Unknown,7.0,,2030-09-15
Unknown,3833.0,3.8649010220606863,Unknown,48.0,1993.16,2030-09-16
Unknown,1962.0,1.8827437578112336,Unknown,0.0,1962.0,2030-09-17
Unknown,2266.0,2.53351760549434,Unknown,6.0,2130.04,2030-09-18
Unknown,8889.0,3.369023777761577,In Stock,7.0,8266.769999999999,2030-09-19
Unknown,270.0,4.585342503945959,Unknown,16.0,226.79999999999998,2030-09-20
C,3231.0,4.696794471135064,Unknown,44.0,1809.3600000000001,2030-09-21
D,981.0,1.999054720998516,In Stock,18.0,804.4200000000001,2030-09-22
Unknown,8654.0,3.03583314788547,Unknown,45.0,,2030-09-23
Unknown,1253.0,3.03583314788547,Unknown,20.0,,2030-09-24
Unknown,824.0,1.068409356968436,In Stock,4.0,791.04,2030-09-25
Unknown,3638.0,2.148976318271475,Unknown,14.0,3128.68,2030-09-26
Unknown,740.0,3.03583314788547,Unknown,49.0,,2030-09-27
D,3768.0,1.2637828993988798,In Stock,40.0,2260.7999999999997,2030-09-28
Unknown,9185.0,3.03583314788547,Out of Stock,9.0,,2030-09-29
Unknown,6373.0,4.607664799574657,Out of Stock,26.0,4716.0199999999995,2030-09-30
C,2408.0,2.878007508713643,Out of Stock,48.0,,2030-10-01
A,6998.0,4.864179522411147,In Stock,16.0,5878.32,2030-10-02
Unknown,2074.0,3.324158950774632,Out of Stock,27.0,1514.02,2030-10-03
Unknown,7533.0,3.03583314788547,In Stock,0.0,,2030-10-04
Unknown,206.0,3.03583314788547,Out of Stock,24.0,,2030-10-05
A,4726.0,4.108624763502121,Out of Stock,44.0,2646.5600000000004,2030-10-06
Unknown,5783.0,4.592684610733773,In Stock,17.0,4799.889999999999,2030-10-07
Unknown,1560.0,3.934529854310497,Out of Stock,31.0,1076.3999999999999,2030-10-08
A,9918.0,1.1189678825013107,Unknown,40.0,5950.8,2030-10-09
Unknown,2030.0,3.764782582422766,Unknown,16.0,1705.2,2030-10-10
D,3745.0,3.1168924314498474,Unknown,0.0,,2030-10-11
Unknown,4900.0,3.03583314788547,In Stock,4.0,,2030-10-12
Unknown,5737.0,3.03583314788547,Unknown,41.0,,2030-10-13
Unknown,7045.0,3.03583314788547,Out of Stock,30.0,,2030-10-14
A,2748.0,2.1759963657797043,In Stock,22.0,2143.44,2030-10-15
Unknown,4714.0,4.4524719423634656,In Stock,33.0,3158.3799999999997,2030-10-16
B,2013.0,3.0985746187075898,Out of Stock,0.0,,2030-10-17
Unknown,1394.0,3.03583314788547,In Stock,31.0,,2030-10-18
Unknown,7465.0,3.03583314788547,Out of Stock,33.0,,2030-10-19
Unknown,7701.0,3.03583314788547,In Stock,41.0,,2030-10-20
C,4894.0,2.511933277495864,Out of Stock,33.0,3278.9799999999996,2030-10-21
A,4843.0,3.089706066939416,Out of Stock,9.0,,2030-10-22
Unknown,8736.0,3.03583314788547,Out of Stock,13.0,,2030-10-23
B,9120.0,1.5070273734376616,Unknown,39.0,5563.2,2030-10-24
Unknown,2427.0,3.03583314788547,Out of Stock,39.0,,2030-10-25
Unknown,4535.0,3.7337184556971392,Unknown,20.0,3628.0,2030-10-26
C,2330.0,3.5882837468157835,Out of Stock,19.0,1887.3000000000002,2030-10-27
Unknown,1218.0,1.382636404743907,In Stock,14.0,1047.48,2030-10-28
Unknown,7142.0,4.814401443249402,In Stock,2.0,6999.16,2030-10-29
A,9622.0,3.089706066939416,Unknown,28.0,,2030-10-30
Unknown,9258.0,1.5928309476311715,In Stock,45.0,5091.900000000001,2030-10-31
A,5072.0,1.308485154176156,Unknown,15.0,4311.2,2030-11-01
Unknown,3168.0,3.03583314788547,Unknown,5.0,,2030-11-02
A,6649.0,3.089706066939416,Out of Stock,9.0,,2030-11-03
A,7425.0,3.930987621518365,Out of Stock,24.0,5643.0,2030-11-04
Unknown,8623.0,3.274424870172603,Unknown,30.0,6036.099999999999,2030-11-05
D,4867.0,3.1168924314498474,In Stock,5.0,,2030-11-06
Unknown,3405.0,3.2177313525107145,In Stock,40.0,2043.0,2030-11-07
Unknown,4240.0,3.03583314788547,In Stock,48.0,,2030-11-08
Unknown,341.0,2.752335863420391,Unknown,21.0,269.39,2030-11-09
Unknown,4403.0,3.03583314788547,In Stock,49.0,,2030-11-10
Unknown,9457.0,1.1215115410195984,Out of Stock,0.0,9457.0,2030-11-11
Unknown,5292.0,3.55840515256902,Out of Stock,25.0,3969.0,2030-11-12
Unknown,4072.0,4.609600420587909,In Stock,11.0,3624.08,2030-11-13
D,4191.0,3.1168924314498474,In Stock,43.0,,2030-11-14
Unknown,3027.0,3.03583314788547,Out of Stock,0.0,,2030-11-15
Unknown,2249.0,3.03583314788547,In Stock,49.0,,2030-11-16
Unknown,8792.0,3.03583314788547,In Stock,18.0,,2030-11-17
Unknown,4287.0,2.5977667620215805,Out of Stock,44.0,2400.7200000000003,2030-11-18
Unknown,3523.0,2.500812480612023,Out of Stock,32.0,2395.64,2030-11-19
D,979.0,3.1168924314498474,Unknown,27.0,,2030-11-20
Unknown,614.0,3.4127148718200613,Unknown,28.0,442.08,2030-11-21
D,2424.0,3.0393797248819894,Out of Stock,32.0,1648.32,2030-11-22
A,5817.0,3.1619715145318223,Unknown,24.0,4420.92,2030-11-23
Unknown,9563.0,1.1032034978136416,Out of Stock,9.0,8702.33,2030-11-24
D,6712.0,3.1168924314498474,Unknown,36.0,,2030-11-25
Unknown,2864.0,1.3749623354943838,In Stock,46.0,1546.5600000000002,2030-11-26
Unknown,5196.0,3.5303228487154086,Out of Stock,35.0,3377.4,2030-11-27
A,8066.0,2.094705204383652,Out of Stock,21.0,6372.14,2030-11-28
D,3106.0,4.48909938227105,Unknown,34.0,2049.9599999999996,2030-11-29
D,7814.0,4.75101557951775,In Stock,23.0,6016.78,2030-11-30
Unknown,4678.0,3.520867804304548,In Stock,42.0,2713.2400000000002,2030-12-01
Unknown,6026.0,3.03583314788547,In Stock,40.0,,2030-12-02
Unknown,5711.0,1.6378309012842496,Unknown,41.0,3369.4900000000002,2030-12-03
Unknown,9460.0,3.2999186080605987,In Stock,34.0,6243.599999999999,2030-12-04
Unknown,2352.0,3.03583314788547,Out of Stock,11.0,,2030-12-05
D,5589.0,4.08549234657089,In Stock,19.0,4527.09,2030-12-06
Unknown,894.0,3.03583314788547,Unknown,17.0,,2030-12-07
Unknown,5496.0,1.2000743349750231,Unknown,14.0,4726.5599999999995,2030-12-08
Unknown,2779.0,4.35195216421794,Out of Stock,45.0,1528.45,2030-12-09
Unknown,752.0,3.03583314788547,In Stock,31.0,,2030-12-10
A,4745.0,3.089706066939416,Unknown,5.0,,2030-12-11
Unknown,7978.0,3.8013183745189214,In Stock,32.0,5425.039999999999,2030-12-12
B,6583.0,3.828275751544377,Unknown,36.0,4213.12,2030-12-13
Unknown,4874.0,3.03583314788547,In Stock,48.0,,2030-12-14
Unknown,8777.0,3.312599490730886,Unknown,27.0,6407.21,2030-12-15
C,347.0,2.878007508713643,Out of Stock,0.0,,2030-12-16
Unknown,7020.0,3.891771576422849,In Stock,21.0,5545.8,2030-12-17
B,1973.0,4.273512441570138,Unknown,0.0,1973.0,2030-12-18
C,3151.0,2.878007508713643,Unknown,29.0,,2030-12-19
Unknown,7179.0,4.194326327519928,Unknown,20.0,5743.200000000001,2030-12-20
Unknown,294.0,3.03583314788547,In Stock,38.0,,2030-12-21
Unknown,3449.0,3.03583314788547,In Stock,25.0,,2030-12-22
B,3166.0,3.0985746187075898,Out of Stock,20.0,,2030-12-23
Unknown,6922.0,3.03583314788547,Unknown,40.0,,2030-12-24
Unknown,3695.0,3.03583314788547,In Stock,4.0,,2030-12-25
Unknown,5828.0,3.03583314788547,Unknown,0.0,,2030-12-26
Unknown,5273.0,3.03583314788547,In Stock,26.0,,2030-12-27
Unknown,5549.0,2.048024674542196,In Stock,19.0,4494.6900000000005,2030-12-28
Unknown,1585.0,3.03583314788547,Unknown,0.0,,2030-12-29
Unknown,4676.0,1.2681833521580552,Unknown,19.0,3787.5600000000004,2030-12-30
Unknown,5071.0,2.7004978855606154,Out of Stock,27.0,3701.83,2030-12-31
Unknown,6691.0,2.121157901423228,Out of Stock,39.0,4081.5099999999998,2031-01-01
Unknown,3065.0,3.03583314788547,In Stock,29.0,,2031-01-02
Unknown,3516.0,3.03583314788547,In Stock,28.0,,2031-01-03
B,1354.0,4.168446392320217,In Stock,14.0,1164.44,2031-01-04
C,879.0,2.878007508713643,Unknown,47.0,,2031-01-05
C,6503.0,2.878007508713643,In Stock,0.0,,2031-01-06
Unknown,6397.0,4.529676871791372,Out of Stock,2.0,6269.0599999999995,2031-01-07
Unknown,247.0,3.5691108343334217,Unknown,26.0,182.78,2031-01-08
A,3200.0,3.089706066939416,Unknown,31.0,,2031-01-09
Unknown,5320.0,3.03583314788547,In Stock,0.0,,2031-01-10
Unknown,9076.0,3.03583314788547,In Stock,38.0,,2031-01-11
Unknown,7930.0,3.03583314788547,Unknown,38.0,,2031-01-12
Unknown,6582.0,3.03583314788547,Out of Stock,6.0,,2031-01-13
C,9391.0,3.8640201472357,In Stock,20.0,7512.8,2031-01-14
Unknown,4355.0,3.03583314788547,Unknown,4.0,,2031-01-15
Unknown,4330.0,2.569388962423845,Out of Stock,5.0,4113.5,2031-01-16
Unknown,2962.0,1.9993910779447277,Out of Stock,0.0,2962.0,2031-01-17
C,4990.0,3.354053530451088,In Stock,0.0,4990.0,2031-01-18
D,6828.0,3.9503086081116607,Unknown,29.0,4847.88,2031-01-19
Unknown,2771.0,3.03583314788547,Out of Stock,25.0,,2031-01-20
Unknown,3179.0,3.03583314788547,Out of Stock,48.0,,2031-01-21
B,2763.0,3.0985746187075898,In Stock,16.0,,2031-01-22
Unknown,2224.0,3.03583314788547,Out of Stock,25.0,,2031-01-23
Unknown,6786.0,4.778414495158703,Out of Stock,35.0,4410.900000000001,2031-01-24
Unknown,1640.0,3.03583314788547,Out of Stock,36.0,,2031-01-25
D,5103.0,3.1168924314498474,Unknown,3.0,,2031-01-26
A,3946.0,3.076960129851312,Out of Stock,19.0,3196.26,2031-01-27
C,475.0,2.878007508713643,Unknown,20.0,,2031-01-28
C,5682.0,2.878007508713643,Out of Stock,6.0,,2031-01-29
C,3208.0,1.7559539744236554,Unknown,30.0,2245.6,2031-01-30
C,7241.0,2.878007508713643,Unknown,0.0,,2031-01-31
Unknown,3798.0,3.03583314788547,In Stock,0.0,,2031-02-01
Unknown,1450.0,3.681593384350942,In Stock,4.0,1392.0,2031-02-02
C,9312.0,2.878007508713643,Out of Stock,36.0,,2031-02-03
Unknown,6333.0,2.6003250446458672,In Stock,41.0,3736.4700000000007,2031-02-04
Unknown,6894.0,2.997893820621304,Out of Stock,45.0,3791.7000000000003,2031-02-05
Unknown,800.0,2.041203499213701,Out of Stock,26.0,592.0,2031-02-06
Unknown,5001.0,3.03583314788547,Out of Stock,18.0,,2031-02-07
C,1358.0,1.5106161458925813,In Stock,29.0,964.18,2031-02-08
Unknown,7104.0,3.635080975809278,In Stock,47.0,3765.1200000000003,2031-02-09
Unknown,649.0,4.435194415432115,In Stock,0.0,649.0,2031-02-10
Unknown,9209.0,3.60590484556508,In Stock,21.0,7275.110000000001,2031-02-11
C,4521.0,2.878007508713643,Out of Stock,6.0,,2031-02-12
A,2047.0,2.8717484552718373,Unknown,42.0,1187.2600000000002,2031-02-13
C,1277.0,1.1596368501207963,Unknown,15.0,1085.45,2031-02-14
Unknown,1697.0,2.276089036005102,Out of Stock,34.0,1120.0199999999998,2031-02-15
D,1198.0,3.1168924314498474,In Stock,40.0,,2031-02-16
B,2449.0,3.0985746187075898,Unknown,44.0,,2031-02-17
